cutomer_id,customer_firstname,customer_lastname,customer_title,customer_phone,customer_email,customer_membership,delivery_fee,customer_building,customer_street, customer_city, customer_region, customer_postcode,promo_code
VJZ-97038,Chariot,Steffan,Mr,+44 808 646 2952,csteffanp7@hao123.com,membership,0,824,Chestnut Street,Evansstad,Perth and Kinross,HS93 2LQ,MB10I430NGR
RBZ-83975,Johnnie,Cubitt,Mr,+44 231 437 4732,jcubittp8@blogger.com,not membership,6.99,929,Willow Street,South Paul,Oxfordshire,N03 7NL,UY57P076QJV
MYO-10937,Verena,McGahy,Honorable,+44 612 779 7965,vmcgahyp9@oaic.gov.au,membership,0,934,Elm Street,Mohamedbury,Surrey,SR2E 3DQ,FD01I420NQF
KZH-92587,Gaylord,Colbert,Rev,+44 840 903 1928,gcolbertpa@discovery.com,membership,0,117,Cedar Street,Lake Joyce,Cardiganshire,N4D 9GS,TV83C104BYG
JRI-37767,Palm,Crosio,Rev,+44 907 541 8960,pcrosiopb@trellian.com,membership,0,134,Maple Street,North Eileenfurt,North Lanarkshire,E6S 4XD,LY73Y521OTM
LCJ-06624,Lorens,McCafferky,Ms,+44 802 730 8019,lmccafferkypc@chicagotribune.com,not membership,3.99,58,Oak Street,Port Gerard,Aberdeen City,DG4E 5QB,WE04A965MFA
JIR-52209,Ardyce,Noulton,Mr,+44 290 320 3314,anoultonpd@google.pl,not membership,2.99,556,Spruce Street,Hughesburgh,South Ayrshire,SY4M 5BJ,LC53G910JTS
WTN-50267,Keriann,Frango,Ms,+44 974 764 9488,kfrangope@businessweek.com,not membership,5.99,685,Birch Street,Patelchester,Armagh,B32 1HW,AX10H521NJK
SVM-65960,Keene,Gullivan,Dr,+44 305 858 6751,kgullivanpf@purevolume.com,not membership,2.99,672,Maple Street,Allanchester,Durham,E9 1ZE,HS21C007QDB
HHJ-10920,Eldin,Schoolcroft,Mrs,+44 497 989 9941,eschoolcroftpg@paginegialle.it,membership,0,173,Ash Street,New Glenburgh,Angus,W4C 0PL,KK50V109KXA
FHC-82833,Richardo,Drepp,Dr,+44 478 299 3641,rdreppph@who.int,not membership,3.99,829,Cedar Street,Robinland,Aberdeenshire,S0 9GQ,HI25D246FRP
JCD-49823,Kakalina,Pheasant,Honorable,+44 205 704 7377,kpheasantpi@amazon.de,not membership,6.99,815,Ash Street,Lake Elaineville,Cumbria,E9 2TN,PL61S329BPI
ECM-42044,Betty,Stollenbecker,Mrs,+44 970 343 9405,bstollenbeckerpj@oaic.gov.au,membership,0,149,Spruce Street,Lake Craig,North Yorkshire,HR62 0FH,NO43O030BGO
IWL-78224,Weston,Crosetto,Mr,+44 286 900 9407,wcrosettopk@accuweather.com,not membership,2.99,80,Elm Street,South Alexandermouth,Midlothian,L4 5SR,LS31M786QEU
UFZ-43645,Phil,Gander,Ms,+44 325 480 7602,pganderpl@ucla.edu,membership,0,886,Chestnut Street,Smithside,Merionethshire,B0C 7ST,OO26O974DSB
FHG-48761,Reinaldos,Cowthart,Rev,+44 271 372 4970,rcowthartpm@china.com.cn,membership,0,213,Chestnut Street,West Sylvia,Argyll and Bute,KY3 8AZ,PK22X561NDM
XUT-07777,Ailyn,O'Conor,Mr,+44 834 796 6001,aoconorpn@aboutads.info,membership,0,203,Ash Street,Lake Phillipshire,Highland,CR40 6AL,FI87E670WXT
KGJ-47389,Terese,Philippe,Dr,+44 883 989 2395,tphilippepo@mysql.com,membership,0,764,Willow Street,North Dianafurt,South Yorkshire,IV6P 1GD,HH91N591QRM
JSU-54404,Katine,Dansey,Dr,+44 615 977 8456,kdanseypp@nydailynews.com,membership,0,229,Elm Street,Port Robert,Merseyside,EX5 8SW,UU67T586VAC
PAF-44089,Hyacinth,Garm,Ms,+44 241 307 5925,hgarmpq@cdc.gov,membership,0,676,Chestnut Street,East Stevenbury,Kent,B66 7WY,PG28T369IWF
ECY-19008,Gipsy,Renvoise,Honorable,+44 877 103 1314,grenvoisepr@nhs.uk,not membership,4.99,227,Elm Street,South Alexandramouth,Renfrewshire,PH96 2UL,NV27R947EFW
APZ-62721,Chic,O'Moylane,Ms,+44 431 749 9399,comoylaneps@home.pl,membership,0,659,Maple Street,East Benjamin,Caernarvonshire,IG7 9EN,DW75D425EVH
QGM-02495,Sondra,Grinstead,Honorable,+44 240 843 9961,sgrinsteadpt@nature.com,membership,0,532,Elm Street,New Holliebury,Northamptonshire,B7 1HT,KN21Y745YGB
EUC-73466,Abbott,Powner,Dr,+44 516 612 6127,apownerpu@t-online.de,not membership,2.99,441,Pine Street,Rogerchester,Derry and Londonderry,S4G 2UY,KT05P916IXA
SOS-26308,Ingra,Hatwell,Dr,+44 693 274 9669,ihatwellpv@acquirethisname.com,not membership,5.99,402,Spruce Street,Burtonborough,Denbighshire,IV66 7TF,CU64I298CSU
WRO-25440,Aloisia,Porritt,Mrs,+44 372 288 5278,aporrittpw@alibaba.com,not membership,5.99,47,Chestnut Street,West Sarahtown,Falkirk,S7B 2AU,AK32S949BBC
TAW-20995,Violetta,Galbraith,Ms,+44 165 223 4025,vgalbraithpx@redcross.org,membership,0,233,Elm Street,Fordchester,Dundee City,DY2 0HS,FN79V082PBR
IDM-02996,Bourke,Bayldon,Mr,+44 925 229 1054,bbayldonpy@netvibes.com,not membership,3.99,305,Ash Street,East Gerardmouth,Merseyside,RH2A 7SP,EG22E995KKE
RGK-25463,Loleta,Doy,Mrs,+44 868 291 8009,ldoypz@aboutads.info,not membership,3.99,526,Oak Street,Port Alice,Warwickshire,N5 3GJ,SG63D039YLW
IQK-30834,Sheilah,Tuppeny,Rev,+44 134 996 8639,stuppenyq0@marketwatch.com,membership,0,143,Pine Street,Kennethfort,Argyll and Bute,B82 0FX,DB05G559VPQ
ZMX-00589,Norean,Jiran,Dr,+44 690 738 6241,njiranq1@hibu.com,membership,0,415,Pine Street,Johnsonshire,Worcestershire,BT9N 7EH,VX06W640BVY
STD-13053,Kristian,Swepstone,Honorable,+44 483 418 9130,kswepstoneq2@ucoz.ru,membership,0,513,Willow Street,East Sandra,Stirling,FY45 9SF,JS16N028HPB
XGN-27249,Teddie,Kislingbury,Dr,+44 389 476 8460,tkislingburyq3@netscape.com,not membership,6.99,373,Elm Street,North Jacob,Antrim,WC0R 0EJ,VP37R705CRT
YPV-99461,Isacco,Urien,Ms,+44 605 880 1478,iurienq4@wikimedia.org,membership,0,566,Willow Street,Rogerside,Argyll and Bute,PE83 2GE,KI77U726YHB
VYV-53126,Johny,McWard,Ms,+44 996 438 1893,jmcwardq5@barnesandnoble.com,membership,0,886,Willow Street,Murrayfort,Radnorshire,E4J 6QL,HM75Y170LEA
BMK-50135,Vasily,Peddel,Ms,+44 973 576 5455,vpeddelq6@theguardian.com,not membership,6.99,259,Oak Street,Fostertown,Northumberland,CA75 4YB,SU86T553KQO
MCZ-48810,Katine,Franzen,Mr,+44 451 291 9725,kfranzenq7@chronoengine.com,membership,0,656,Maple Street,Lake Vincent,City of Edinburgh,N6K 8ZX,QF90D338NCF
FWW-75045,Teressa,Nunn,Mrs,+44 963 961 8530,tnunnq8@cpanel.net,not membership,2.99,471,Elm Street,Lake Carltown,Greater Manchester,S4D 2QH,BW46V191XBB
KMJ-86619,Eliot,Cowins,Rev,+44 957 510 6677,ecowinsq9@weather.com,membership,0,953,Cedar Street,Geraldville,Dumfries and Galloway,CA48 5JB,KG26M137QAX
CRH-36795,Cordey,Pinsent,Mrs,+44 989 661 6269,cpinsentqa@jiathis.com,not membership,3.99,971,Chestnut Street,Geraldineville,Caernarvonshire,SY5 0EB,OK74G339CFM
OIY-04946,Ynez,Rathbone,Honorable,+44 797 577 2806,yrathboneqb@nyu.edu,not membership,3.99,12,Willow Street,South Rosston,Orkney Islands,LL70 6EX,RX36N816BYQ
PSP-25466,Benni,Loddy,Ms,+44 331 805 2041,bloddyqc@smugmug.com,not membership,6.99,330,Spruce Street,Geraldville,Merionethshire,W3E 9ZS,OI55N119XDZ
ZAI-77700,Vanni,Epsley,Dr,+44 283 991 9401,vepsleyqd@arizona.edu,membership,0,736,Birch Street,Claytonfurt,Greater London,CT3E 9ZR,LM71R468TPU
DFS-61126,Nonah,Dewicke,Mr,+44 467 392 4776,ndewickeqe@pen.io,not membership,4.99,784,Spruce Street,East Vincent,Greater Manchester,W5B 8WE,XH18L950OPS
YDB-07606,Abe,Matyukon,Rev,+44 492 917 4602,amatyukonqf@xing.com,membership,0,968,Oak Street,Amandaborough,Armagh,N92 4LB,QF11V703BSF
QDW-39457,Webster,Jellings,Honorable,+44 562 819 1970,wjellingsqg@ameblo.jp,not membership,5.99,358,Oak Street,South Margaret,Devon,L5A 2XJ,WJ62B835NNY
LZQ-00800,Rowena,Le Galle,Rev,+44 864 307 7670,rlegalleqh@mediafire.com,not membership,3.99,972,Ash Street,Shaunton,Breconshire,UB0W 5PE,WO97E137TRG
WDI-23408,Bella,Rathmell,Honorable,+44 765 457 5158,brathmellqi@so-net.ne.jp,not membership,6.99,408,Maple Street,Popechester,East Ayrshire,W9 0LN,KX54P935NDR
RCG-19587,Aleksandr,Hodinton,Rev,+44 390 789 9083,ahodintonqj@state.gov,not membership,2.99,668,Chestnut Street,West Billy,South Yorkshire,W7K 3HD,DC61P279KOR
XYR-46722,Ansley,Randalson,Dr,+44 517 936 8800,arandalsonqk@nature.com,membership,0,373,Willow Street,Tobyfort,Renfrewshire,L6C 5SG,HT09L538VQN
LCB-40202,Sybille,Andrews,Mrs,+44 214 452 5835,sandrewsql@skyrock.com,not membership,2.99,8,Spruce Street,Smithburgh,Clackmannanshire,N5 1ZL,AU91B113PRG
HWZ-79065,Evelyn,Hayman,Rev,+44 281 570 7550,ehaymanqm@gov.uk,not membership,3.99,122,Birch Street,Mandyburgh,Radnorshire,YO7 8RZ,JU10G897DRX
CDF-95265,Alvan,Maryan,Mr,+44 188 733 7993,amaryanqn@hao123.com,not membership,5.99,348,Oak Street,Hunterburgh,Buckinghamshire,L6 8UY,WD16E975HWC
GPA-18973,Nilson,Jeannenet,Honorable,+44 198 604 8277,njeannenetqo@dailymail.co.uk,membership,0,676,Oak Street,Brettland,Cumbria,HX10 4TN,QN61B939ZET
FDQ-77859,Vinita,Craise,Ms,+44 897 543 4648,vcraiseqp@chicagotribune.com,membership,0,90,Maple Street,Leannemouth,Glamorgan,SN8A 8EW,YU56K163VWT
AEZ-15238,Paco,Talkington,Ms,+44 439 161 6305,ptalkingtonqq@fda.gov,not membership,5.99,648,Birch Street,Howardton,Fife,DE36 5TD,VO22T818QIV
FKY-96737,Tann,Floris,Ms,+44 614 734 3891,tflorisqr@google.nl,membership,0,698,Birch Street,Justinview,Aberdeenshire,NG5 5DA,OS75H774HFY
QSC-51708,Ogdon,Trotter,Ms,+44 497 220 1337,otrotterqs@wikispaces.com,membership,0,316,Maple Street,New Jake,Denbighshire,M6C 8DH,GA72I710RJA
FCR-48167,Sutherland,Espinos,Honorable,+44 360 467 7900,sespinosqt@youtube.com,not membership,5.99,178,Oak Street,Lake Marianview,Merionethshire,LL30 5EB,XS59W170QWB
PTO-79766,Harriott,Cashin,Ms,+44 497 471 2916,hcashinqu@pbs.org,not membership,4.99,540,Chestnut Street,Kayleighbury,East Dunbartonshire,N6 7RP,YD52U043VFU
KUJ-72930,Verge,Creasy,Mrs,+44 804 698 1857,vcreasyqv@g.co,not membership,2.99,732,Elm Street,South Alexandra,Buckinghamshire,W2G 1XL,LU27J658OWV
YPZ-43846,Cassy,Winpenny,Ms,+44 789 348 4961,cwinpennyqw@stanford.edu,not membership,3.99,869,Elm Street,Smithfort,South Lanarkshire,DT8 7YJ,PZ29I086UXO
FFA-31312,Jonah,Nawton,Honorable,+44 686 848 6519,jnawtonqx@ft.com,not membership,4.99,41,Maple Street,New Tracey,Anglesey,NP3 4SP,EG37J273YOK
DTE-01299,Maurie,Peyzer,Mrs,+44 866 673 7871,mpeyzerqy@scribd.com,not membership,5.99,740,Birch Street,Robinsonstad,North Ayrshire,TS4 7EZ,AT09W512XDN
RHA-97388,Yevette,Yurkov,Mrs,+44 275 616 1616,yyurkovqz@360.cn,membership,0,704,Willow Street,Lake Leonardmouth,Essex,KW9N 6JY,DX97W568FOL
EHH-13282,Tanitansy,Matysik,Dr,+44 243 906 6784,tmatysikr0@booking.com,membership,0,923,Maple Street,Elliottbury,Staffordshire,SM4E 0WE,IK26F996VHJ
FGG-98017,Rea,Sommerton,Rev,+44 894 376 4117,rsommertonr1@nationalgeographic.com,not membership,6.99,502,Chestnut Street,Leeburgh,Argyll and Bute,B3 5LE,WW22E234ZAH
DMK-65903,Jeffrey,Shortell,Mr,+44 790 254 4750,jshortellr2@canalblog.com,membership,0,959,Maple Street,Debrabury,Norfolk,RM65 6ZF,PI09O285UKX
LIC-37864,Nels,Rycroft,Dr,+44 182 417 7832,nrycroftr3@slate.com,membership,0,145,Pine Street,Port Dianeland,Derbyshire,CA2 7FF,JM74Y600BCZ
IYD-73813,Francis,Drinkhall,Honorable,+44 368 755 9048,fdrinkhallr4@indiegogo.com,not membership,4.99,201,Spruce Street,New Johnbury,Argyll and Bute,M4 6GG,OL03F610RBG
ZNI-36130,Tobin,Katzmann,Ms,+44 740 155 5682,tkatzmannr5@trellian.com,membership,0,929,Birch Street,Taylortown,West Berkshire,WN5 7YF,BP38W644SLT
UQN-71766,Justina,Cathel,Mrs,+44 293 238 5241,jcathelr6@usatoday.com,membership,0,724,Ash Street,Richardsville,Moray,N3U 3FG,SH35R946WZS
FRE-56900,Lela,Tembey,Mr,+44 878 302 4974,ltembeyr7@kickstarter.com,membership,0,461,Ash Street,Parkerport,Greater Manchester,CB1X 2WG,PM86P319KCK
ZLW-86229,Frederic,Weafer,Dr,+44 745 578 2428,fweaferr8@booking.com,membership,0,732,Birch Street,Brownview,Cornwall,WN2 3DW,LM08T323TDO
GOK-32300,Ronnie,Padmore,Mrs,+44 551 642 8499,rpadmorer9@shutterfly.com,not membership,6.99,752,Chestnut Street,Lake Brenda,Merseyside,S6 8EN,IO33Z637LDQ
ZCN-40337,Ettie,Hawthorn,Mrs,+44 907 788 3751,ehawthornra@issuu.com,membership,0,925,Pine Street,South Adrian,Falkirk,KA5X 1AE,TB83R166ELV
VUC-61834,Tiffie,Fluck,Mrs,+44 948 802 8625,tfluckrb@salon.com,membership,0,909,Pine Street,Mitchellberg,Cumbria,L0 4DH,EY01N704MHM
WHL-61244,Pasquale,Tampin,Mrs,+44 859 619 2251,ptampinrc@paypal.com,not membership,2.99,558,Oak Street,Christianstad,Nottinghamshire,DT11 7JF,OO70B304PFI
WKT-08100,Lorelei,Bengal,Ms,+44 337 335 1020,lbengalrd@kickstarter.com,membership,0,547,Spruce Street,Lake Yvonne,North Ayrshire,CO3H 8EF,CW37C236OOX
ZSF-85245,Mauricio,Lourens,Mrs,+44 723 884 5163,mlourensre@privacy.gov.au,membership,0,253,Elm Street,Phillipmouth,Angus,L52 3UU,IJ98Z479TJE
BQY-45193,Merle,Tomsu,Ms,+44 337 212 2494,mtomsurf@state.tx.us,not membership,4.99,390,Cedar Street,North Nigelbury,West Berkshire,BD4 7ND,HQ66V354NAR
UUC-42190,Rickert,Fordy,Mrs,+44 116 723 3928,rfordyrg@ft.com,membership,0,594,Chestnut Street,Stewartburgh,Greater London,W3 8BY,CZ39S703COJ
RWV-40680,Imogen,Ribou,Mrs,+44 106 279 5729,iribourh@sfgate.com,not membership,4.99,883,Cedar Street,Lake Anna,Renfrewshire,M9G 1BU,UI95T608YRS
DUB-02729,Caprice,Woloschin,Mr,+44 827 865 9831,cwoloschinri@amazon.co.jp,membership,0,256,Cedar Street,South Frederickfurt,Scottish Borders,L9 8UJ,QE59W036TKC
OXP-30840,Sheena,Le Grove,Mr,+44 829 275 9988,slegroverj@macromedia.com,membership,0,709,Birch Street,South Julie,Aberdeenshire,N6T 7JZ,QT56T511ZIG
TWC-17881,Sande,Manlow,Ms,+44 354 251 1871,smanlowrk@elpais.com,not membership,6.99,815,Ash Street,South Hilary,Radnorshire,M8 7LP,OC08Q504TVF
XDA-61402,Agnes,Triggs,Honorable,+44 900 640 2040,atriggsrl@squarespace.com,not membership,5.99,921,Ash Street,Mitchellfort,Dumfries and Galloway,PR1 0AP,FU99F073ANU
EJM-74328,Foss,Litzmann,Dr,+44 288 625 9054,flitzmannrm@storify.com,membership,0,450,Elm Street,Port Bruce,Shropshire,HU5 5NJ,CS87P505OSI
YSG-63195,Dawna,Coolbear,Dr,+44 235 832 5988,dcoolbearrn@ca.gov,not membership,6.99,10,Birch Street,East Gerald,Flintshire,HS0N 0WY,HV56P942ULA
WVI-06067,Miguela,Deehan,Rev,+44 573 468 5628,mdeehanro@mysql.com,membership,0,824,Cedar Street,East Fiona,Northamptonshire,N2A 2HD,KY05N112UXX
FCF-82879,Camella,Rosendahl,Rev,+44 735 646 7782,crosendahlrp@blogtalkradio.com,not membership,3.99,798,Willow Street,Port Arthurfurt,Angus,NP0 6ST,BH75E283LHH
SNG-02319,Joannes,Grasner,Honorable,+44 138 102 2730,jgrasnerrq@google.com,not membership,3.99,242,Ash Street,Lake Johnberg,Armagh,L6S 4JN,DF03T803QGZ
TOT-87420,Xerxes,Penhalewick,Honorable,+44 916 817 7638,xpenhalewickrr@themeforest.net,membership,0,251,Chestnut Street,Elizabethfurt,Cardiganshire,B4 4FG,BZ08H883YEA
